id,remote_id,employee_payroll_run,amount,type,remote_was_deleted
43cb3f7c-058b-48f3-bfa2-6be2a282e60d,79562797,d7d4f172-c018-4db3-8cb9-d08f12b25322,1839,SALARY,FALSE
c92840a2-a5b8-4eb9-bbc8-f0cef6e9078e,75536379,d7d4f172-c018-4db3-8cb9-d08f12b25322,9102,REIMBURSEMENT,TRUE
224ed4e5-133d-45a6-ba9d-e2f61597acb8,14299223,d7d4f172-c018-4db3-8cb9-d08f12b25322,1468,BONUS,TRUE
8a337c94-4285-46cb-a82f-abc4b11e88f6,87458115,8790b00f-e440-482a-b7fc-a3fb95c0d760,5425,SALARY,TRUE
df4f2783-83dc-4d85-9358-ae17071c469a,94972149,7adc002c-5276-4ba7-b3ae-1a018d6abf0b,8595,SALARY,FALSE
cbce7a18-6281-4ce0-be54-faf09e65cb9b,84171359,7adc002c-5276-4ba7-b3ae-1a018d6abf0b,2187,SALARY,TRUE
02de460d-35dd-4fcb-a3eb-041020d0b9d0,35218095,7adc002c-5276-4ba7-b3ae-1a018d6abf0b,9429,SALARY,FALSE
93ae020d-93f4-47ae-9110-9ff002924f5e,26755356,7adc002c-5276-4ba7-b3ae-1a018d6abf0b,6692,SALARY,TRUE
719d8a8a-d720-487b-a6be-c48fd1df6266,91919183,7adc002c-5276-4ba7-b3ae-1a018d6abf0b,1109,OVERTIME,FALSE
a622bb7e-1370-489a-a04d-cd1a2d6b09ac,53459365,03f33031-d61c-4b55-babc-a46d94003bd0,5366,REIMBURSEMENT,TRUE
04f3f2fb-9ba5-46e9-81ae-29bcb521ca6e,96815273,03f33031-d61c-4b55-babc-a46d94003bd0,9426,BONUS,TRUE
182694d8-9b44-49f0-af28-154f998bcc48,15991772,03f33031-d61c-4b55-babc-a46d94003bd0,3299,OVERTIME,TRUE
60191d6d-942e-4103-8545-dad639ec6f58,76739171,9798a296-e5d8-4480-94c2-d5681fdb0ac7,4762,REIMBURSEMENT,TRUE
29f2cc96-fa1d-4209-9e4a-f322eef6576e,60855045,9798a296-e5d8-4480-94c2-d5681fdb0ac7,4340,OVERTIME,FALSE
79e091c2-a359-4a78-9447-b56107287f50,24485157,528e3da5-47d7-4f10-a4df-8bbfcd158329,5053,BONUS,FALSE
3117d36d-fa9c-4514-b6ae-6b13501d9641,32999352,528e3da5-47d7-4f10-a4df-8bbfcd158329,4573,REIMBURSEMENT,TRUE
11cd15fe-edc0-4138-94f6-d76652b72b43,73141380,528e3da5-47d7-4f10-a4df-8bbfcd158329,7341,SALARY,TRUE
35268800-ffae-479b-9b6d-6330d8759c4c,64447297,d6d1dfbf-1fef-477a-8943-844feddb183c,2048,SALARY,FALSE
7d8ba6a2-4981-427a-8124-26e0e9a07733,12917980,d6d1dfbf-1fef-477a-8943-844feddb183c,3880,REIMBURSEMENT,TRUE
c17d110e-3637-4b8a-8e2d-18c47d19121b,93982298,b8a164a2-ff9c-499e-9181-c695ff50f5d1,3881,SALARY,FALSE
f71c97c2-082f-4e08-8a0a-55af5fa7df9a,40261632,b8a164a2-ff9c-499e-9181-c695ff50f5d1,6311,SALARY,FALSE
b64fa110-4b86-429d-85f3-ea43ab40b7f7,21717175,44cf3101-aea6-4dea-bd56-4ddb53600701,8012,SALARY,TRUE
50c28dae-883f-40e5-8831-48a4724a0623,66899004,9491c51c-aa1d-476a-9e13-ccf0a2928ef0,4010,REIMBURSEMENT,FALSE
711d8a24-aeaf-4b4c-97ae-2fd00ddfd563,19898950,9491c51c-aa1d-476a-9e13-ccf0a2928ef0,2599,BONUS,FALSE
bc6052d5-99d6-445e-8dca-63221be1ae92,25829823,3888d17b-094f-4fbe-b6e2-72de31e25b88,2436,SALARY,FALSE
d0b0dac2-107c-4271-9676-2dc6cb450a83,20037033,3888d17b-094f-4fbe-b6e2-72de31e25b88,2518,SALARY,TRUE
a3170997-b711-4e5a-8d15-fc4dfd825223,31087536,3888d17b-094f-4fbe-b6e2-72de31e25b88,3213,OVERTIME,TRUE
64be7757-fa52-491f-8ba3-e1c318e87be2,57376352,0562335a-25b5-4bfd-bc1e-f3fe8bd70cd0,8634,BONUS,TRUE
29cdfe04-ac91-45e4-9875-0483f35247f9,76968002,0562335a-25b5-4bfd-bc1e-f3fe8bd70cd0,3570,REIMBURSEMENT,TRUE
a05608f3-34bf-4840-b1c6-4b49d9fe9cbd,43495001,0562335a-25b5-4bfd-bc1e-f3fe8bd70cd0,9240,SALARY,FALSE
2953604f-1775-4099-8666-eea4c0edca0c,84379990,d7d4f172-c018-4db3-8cb9-d08f12b25322,3625,BONUS,TRUE
42217c84-c353-48c9-bca8-e42cf1a1c156,94681310,d7d4f172-c018-4db3-8cb9-d08f12b25322,4317,OVERTIME,TRUE
93175e36-7e4f-45e9-81b1-75a226d98382,22666803,8790b00f-e440-482a-b7fc-a3fb95c0d760,7400,OVERTIME,TRUE
27ada3af-48b0-4cad-87f8-c4ef5468a45f,51674381,8790b00f-e440-482a-b7fc-a3fb95c0d760,7413,REIMBURSEMENT,FALSE
9bb2b7ff-0b75-46b1-9880-048c216da268,98583635,7adc002c-5276-4ba7-b3ae-1a018d6abf0b,3145,OVERTIME,FALSE
2b600df4-45b6-42d1-9ecc-ff6b2e6d1ebe,66018586,7adc002c-5276-4ba7-b3ae-1a018d6abf0b,2574,BONUS,TRUE
01b469a0-b5bd-4520-a375-bd69adb0143c,88524302,7adc002c-5276-4ba7-b3ae-1a018d6abf0b,7818,SALARY,TRUE
ac0f127c-be72-4421-a8ec-1a74612378ca,61294590,3888d17b-094f-4fbe-b6e2-72de31e25b88,6065,SALARY,TRUE
8f8d3af5-9518-4890-8acf-585426457869,20251634,3888d17b-094f-4fbe-b6e2-72de31e25b88,2971,SALARY,FALSE
24b4460b-4809-466f-be47-83aa23f105ff,68241554,3888d17b-094f-4fbe-b6e2-72de31e25b88,5252,BONUS,FALSE
692fe9cf-44df-4f7e-9399-8bf7647816c8,26579184,3888d17b-094f-4fbe-b6e2-72de31e25b88,3991,BONUS,TRUE
8426d8b1-040c-4404-aa18-c68a428fc5a4,86896732,0562335a-25b5-4bfd-bc1e-f3fe8bd70cd0,6189,REIMBURSEMENT,TRUE
a7cc989e-3eaf-4037-ad05-f181dcb1f444,68718626,0562335a-25b5-4bfd-bc1e-f3fe8bd70cd0,5937,OVERTIME,TRUE
463db9c0-d7bd-4b8d-9bc9-905186f8872d,48752152,0562335a-25b5-4bfd-bc1e-f3fe8bd70cd0,2477,OVERTIME,FALSE
4a19597d-5a17-483a-b34e-28f4ee9c84d4,50900008,0562335a-25b5-4bfd-bc1e-f3fe8bd70cd0,5125,REIMBURSEMENT,FALSE
0e5c75f0-5122-4fbb-acef-96c3df0ac09a,78859479,d7d4f172-c018-4db3-8cb9-d08f12b25322,1999,OVERTIME,FALSE
4d6f2c74-e312-4dc6-a0cc-8370a6d09166,94315674,8790b00f-e440-482a-b7fc-a3fb95c0d760,9470,SALARY,TRUE
e8a456dc-d958-4897-bf22-9a5e6c5140e4,17634170,8790b00f-e440-482a-b7fc-a3fb95c0d760,8197,REIMBURSEMENT,FALSE
621e0e2a-b6c9-4df2-97e6-3449e899f58f,62605884,8790b00f-e440-482a-b7fc-a3fb95c0d760,9177,REIMBURSEMENT,TRUE
71aab607-18ab-4a1e-ba7f-3696f9c79984,71684744,7adc002c-5276-4ba7-b3ae-1a018d6abf0b,9767,OVERTIME,FALSE
52a05b7f-013c-4621-92d2-55fbe0cfc8fa,79506439,7adc002c-5276-4ba7-b3ae-1a018d6abf0b,4483,OVERTIME,TRUE
078d7a36-54ec-43f8-ac15-8506cfdf3bb9,99269364,03f33031-d61c-4b55-babc-a46d94003bd0,5529,REIMBURSEMENT,TRUE
a9f36d7b-8527-432a-abd7-cf1a81715207,80247073,03f33031-d61c-4b55-babc-a46d94003bd0,9823,BONUS,TRUE
43bbe0ce-46f2-4e13-91b5-371245174a23,98547530,03f33031-d61c-4b55-babc-a46d94003bd0,9299,OVERTIME,TRUE
42ac8ba6-cf95-48de-b146-c1a2a523493c,10150890,9798a296-e5d8-4480-94c2-d5681fdb0ac7,1922,BONUS,TRUE
f9cdb7ad-b3c4-4c76-817e-7f7838c7fe42,65024732,528e3da5-47d7-4f10-a4df-8bbfcd158329,5980,REIMBURSEMENT,FALSE
3a2f464d-0998-43e6-bbce-775d122189fe,68307842,528e3da5-47d7-4f10-a4df-8bbfcd158329,9136,BONUS,TRUE
08f4edad-98c4-4735-a71c-c0c2960f11c7,77684333,528e3da5-47d7-4f10-a4df-8bbfcd158329,8664,REIMBURSEMENT,FALSE
f7387a0e-4863-4335-8738-c84714bbbae9,85699098,528e3da5-47d7-4f10-a4df-8bbfcd158329,3380,BONUS,FALSE
3b676530-b1e7-4bbd-b2f0-f2158f416456,11237458,d6d1dfbf-1fef-477a-8943-844feddb183c,3126,BONUS,FALSE
618d72a5-7af3-4566-b757-6758c0813691,45496635,b8a164a2-ff9c-499e-9181-c695ff50f5d1,7818,BONUS,TRUE
96a6b48a-ae86-434d-8108-805deda3d1f8,54956161,b8a164a2-ff9c-499e-9181-c695ff50f5d1,1118,REIMBURSEMENT,TRUE
5ac4d53b-bb69-4218-90fd-86ef99d697e4,20105326,b8a164a2-ff9c-499e-9181-c695ff50f5d1,2651,OVERTIME,TRUE
6ee606fd-543c-47a3-a523-299e9a3f2d2f,34095258,b8a164a2-ff9c-499e-9181-c695ff50f5d1,5937,SALARY,TRUE
89c339be-661d-48cb-b325-76e836374672,84460455,b8a164a2-ff9c-499e-9181-c695ff50f5d1,5771,BONUS,FALSE
b14ba1b1-b7ef-4393-808c-5fc4727b530c,30142471,44cf3101-aea6-4dea-bd56-4ddb53600701,2397,BONUS,TRUE
7bf331c3-a25c-48d4-9c67-75cf7e26067c,42452853,9491c51c-aa1d-476a-9e13-ccf0a2928ef0,5059,REIMBURSEMENT,FALSE
3462a1d2-2c26-4488-bcba-711a9256018c,90808609,9491c51c-aa1d-476a-9e13-ccf0a2928ef0,1091,OVERTIME,FALSE
c7a282e5-6b6a-4f53-a8dc-1634ffb19852,22363196,9491c51c-aa1d-476a-9e13-ccf0a2928ef0,2931,SALARY,TRUE
d8c618b5-6c3d-494f-8b0b-2ba2e2520fd3,26177785,9491c51c-aa1d-476a-9e13-ccf0a2928ef0,3394,BONUS,FALSE
be4551ef-a6b5-4bc3-b294-d80a2b789965,91133065,9491c51c-aa1d-476a-9e13-ccf0a2928ef0,5951,BONUS,TRUE
53d32059-7737-458e-a3c8-f9bacac304df,26158031,21872d6d-a0bc-4073-bbb0-9d3423e4f5c8,3782,SALARY,TRUE
719cf7ba-ae71-4e1a-ae90-e921238861c6,78656329,21872d6d-a0bc-4073-bbb0-9d3423e4f5c8,2640,OVERTIME,TRUE
a60ed626-6ea2-498a-8d1e-0bae27bd3186,19875255,21872d6d-a0bc-4073-bbb0-9d3423e4f5c8,1755,REIMBURSEMENT,TRUE
c0965779-4c95-499b-a34b-ab1c70f02542,28009064,21872d6d-a0bc-4073-bbb0-9d3423e4f5c8,4917,SALARY,TRUE
3bb751b6-1ed9-4a1e-9dbd-cdcad719cafd,38098045,21872d6d-a0bc-4073-bbb0-9d3423e4f5c8,4731,SALARY,TRUE
ec68fe95-fc85-4e48-a526-e0a4a3e4a740,13445440,8961771d-735d-4cae-83f1-226c75cfb04e,7666,REIMBURSEMENT,TRUE
6dc4a508-ff64-4237-96cf-142e3d37ed3c,14821501,8961771d-735d-4cae-83f1-226c75cfb04e,4784,REIMBURSEMENT,FALSE
f612844d-784f-47ae-9346-3a4c7105b2da,29372374,8961771d-735d-4cae-83f1-226c75cfb04e,8772,OVERTIME,FALSE
fd68bd64-3380-402c-a48f-a00d8d028dbb,50674195,8961771d-735d-4cae-83f1-226c75cfb04e,3097,BONUS,FALSE
58d670ea-5d0b-44ac-8424-0fd8e72d7d01,69701081,914ec8c0-2bfb-4155-8b50-d0af1eb943ae,3072,OVERTIME,FALSE
df17fd21-4735-490f-b6d3-22397ae74591,49583416,914ec8c0-2bfb-4155-8b50-d0af1eb943ae,2575,REIMBURSEMENT,TRUE
95d23a7f-5afc-4b80-b6d8-08c478c3c6cd,54059696,914ec8c0-2bfb-4155-8b50-d0af1eb943ae,7776,REIMBURSEMENT,FALSE
5b84dd08-429a-4ef3-9649-4781c631ffcb,54550704,914ec8c0-2bfb-4155-8b50-d0af1eb943ae,5312,OVERTIME,FALSE
824ca4a5-da38-451d-9c07-ee458a1e1f95,89100262,914ec8c0-2bfb-4155-8b50-d0af1eb943ae,4529,OVERTIME,FALSE
b138545f-4cc7-48dd-8a2d-f017d1298612,16120903,0886a73a-4efe-4268-9341-048fd9ee56a0,3389,OVERTIME,TRUE
d6f27dff-2a87-4de1-96fd-e63df60aecef,72609935,0886a73a-4efe-4268-9341-048fd9ee56a0,9430,REIMBURSEMENT,TRUE
9f242dac-7b86-4ddc-9a7e-0360c44d820b,16693124,0886a73a-4efe-4268-9341-048fd9ee56a0,3014,REIMBURSEMENT,FALSE
48faa860-6897-48aa-ae5d-48b431133657,99182444,0886a73a-4efe-4268-9341-048fd9ee56a0,2082,BONUS,FALSE
7f621eae-1b45-4076-9d78-83e0a3618866,15426013,0886a73a-4efe-4268-9341-048fd9ee56a0,4568,SALARY,TRUE
e106b325-26a0-457b-beed-4ee4a5b65624,65082804,2783b97e-fc42-40ae-8d52-d510e883350b,9694,REIMBURSEMENT,FALSE
997acafd-5963-40bc-ae44-8096283b83ad,73911991,2783b97e-fc42-40ae-8d52-d510e883350b,7574,SALARY,FALSE
c02fc22f-9bb5-477d-8cbd-b0855071d73e,57117874,3888d17b-094f-4fbe-b6e2-72de31e25b88,9650,REIMBURSEMENT,FALSE
ea441002-8003-49a8-8d3d-5dc24fdd069a,60832022,3888d17b-094f-4fbe-b6e2-72de31e25b88,8565,OVERTIME,FALSE
94d77a6d-3bc9-428c-b937-1346ca626dd2,92123233,0562335a-25b5-4bfd-bc1e-f3fe8bd70cd0,6196,OVERTIME,TRUE
e7e6fe10-c66b-4861-9362-ed95280d156a,96860410,0562335a-25b5-4bfd-bc1e-f3fe8bd70cd0,2805,REIMBURSEMENT,FALSE
30c99977-560f-4122-bb34-fc822a249c66,46623732,0562335a-25b5-4bfd-bc1e-f3fe8bd70cd0,9609,OVERTIME,FALSE
d201ab36-84a6-4893-8ce4-9296853772c6,22302127,0562335a-25b5-4bfd-bc1e-f3fe8bd70cd0,4489,REIMBURSEMENT,TRUE
fdeabd4b-86e2-4c28-b291-a79eca42c471,53954288,3888d17b-094f-4fbe-b6e2-72de31e25b88,3972,OVERTIME,FALSE
04816c86-4089-431b-88c9-7a8d5d81df7e,21237399,3888d17b-094f-4fbe-b6e2-72de31e25b88,1126,OVERTIME,TRUE
1538cd0a-da34-41e7-b244-9a76ec3c4125,82195801,3888d17b-094f-4fbe-b6e2-72de31e25b88,7958,SALARY,TRUE
d9e248d7-7d8f-4ef1-82ef-340d5186d1b7,62833074,3888d17b-094f-4fbe-b6e2-72de31e25b88,7732,OVERTIME,FALSE
570fdcc2-9b4f-48c7-87d3-87017c644a33,92231057,3888d17b-094f-4fbe-b6e2-72de31e25b88,2789,REIMBURSEMENT,FALSE
671ec28c-d062-44ff-b39a-92e1ba844cd0,30981108,0562335a-25b5-4bfd-bc1e-f3fe8bd70cd0,7281,REIMBURSEMENT,FALSE
8aac7fc3-0c15-4372-af8a-20c4d2b93570,62412793,0562335a-25b5-4bfd-bc1e-f3fe8bd70cd0,5952,OVERTIME,FALSE
a8c4b808-3a92-48e8-86bd-f51c0d549c6b,68987502,0562335a-25b5-4bfd-bc1e-f3fe8bd70cd0,8048,OVERTIME,TRUE
8c4e399b-0ebc-4b01-adb5-f2727715b4e4,28888617,0562335a-25b5-4bfd-bc1e-f3fe8bd70cd0,5196,SALARY,TRUE
f500f4a4-f338-4def-9c56-3797a5c5d614,24171254,d7d4f172-c018-4db3-8cb9-d08f12b25322,4163,REIMBURSEMENT,TRUE
c7967e1c-9ad3-4657-988f-6df95c4d8950,69917362,d7d4f172-c018-4db3-8cb9-d08f12b25322,2274,REIMBURSEMENT,FALSE
2850c0aa-d89a-438d-b3cf-7c09e5970873,26315603,d7d4f172-c018-4db3-8cb9-d08f12b25322,8124,OVERTIME,TRUE
accfe151-03be-4e87-95cc-a1f2a8bb7c7e,38285525,d7d4f172-c018-4db3-8cb9-d08f12b25322,8876,SALARY,TRUE
3099e1b9-7997-4c9c-a2c9-002ca819b592,43699241,d7d4f172-c018-4db3-8cb9-d08f12b25322,2511,SALARY,TRUE
21ca1bcd-2c3b-4e1e-848d-80a7c2509ff7,55635290,8790b00f-e440-482a-b7fc-a3fb95c0d760,3232,OVERTIME,TRUE
9cbdd908-08bc-409c-a7f5-8c4005b8a856,15573902,8790b00f-e440-482a-b7fc-a3fb95c0d760,5130,BONUS,TRUE
de6499e0-0fed-40ec-9466-12a6bbd40d75,45516876,8790b00f-e440-482a-b7fc-a3fb95c0d760,7351,OVERTIME,TRUE
e323c853-5da3-4f2e-8827-40ab5d2b7b14,36580120,8790b00f-e440-482a-b7fc-a3fb95c0d760,4653,REIMBURSEMENT,FALSE
a614b1f0-915e-4709-98b1-16afaa96979d,60242193,8790b00f-e440-482a-b7fc-a3fb95c0d760,1925,BONUS,TRUE
361a0ff4-f07e-499f-990d-37f71825b85b,66150743,7adc002c-5276-4ba7-b3ae-1a018d6abf0b,2714,BONUS,FALSE
3c6fd97c-7bf7-419a-8fcf-c42f67d4b39d,44487084,7adc002c-5276-4ba7-b3ae-1a018d6abf0b,7698,SALARY,FALSE
7817b0c8-a27b-4a7b-8dfc-d27b1ef987c1,69521727,7adc002c-5276-4ba7-b3ae-1a018d6abf0b,2487,BONUS,TRUE
701340f9-3b01-4aff-ae03-d9c6c4e6d4ed,19248708,7adc002c-5276-4ba7-b3ae-1a018d6abf0b,5177,BONUS,FALSE
abe27e20-cdb1-44bf-a3ef-acc905cc9ec5,43346465,03f33031-d61c-4b55-babc-a46d94003bd0,8784,SALARY,FALSE
eac98d9a-e998-4325-987b-d87ad4172d81,52564099,03f33031-d61c-4b55-babc-a46d94003bd0,1394,SALARY,TRUE
6d4944cd-9b4f-4333-ae2c-abc9b8667fe5,65751768,9798a296-e5d8-4480-94c2-d5681fdb0ac7,5206,BONUS,TRUE
8e0b0915-07c4-42be-8dd3-105e32600e2b,55250642,9798a296-e5d8-4480-94c2-d5681fdb0ac7,1584,REIMBURSEMENT,TRUE
c6f21b00-a2fb-4059-887e-4239dfd66c6f,59572265,9798a296-e5d8-4480-94c2-d5681fdb0ac7,8766,BONUS,FALSE
76387580-6db4-4d9f-9ce5-77de9f687180,97485654,9798a296-e5d8-4480-94c2-d5681fdb0ac7,3442,SALARY,TRUE
944bcc3d-633f-4937-9c99-382a6c80daa7,75683164,528e3da5-47d7-4f10-a4df-8bbfcd158329,7652,REIMBURSEMENT,FALSE
8cd356ff-9ca7-4aba-9226-633799f4a2e4,63269790,3888d17b-094f-4fbe-b6e2-72de31e25b88,9022,BONUS,FALSE
4e477ff3-0963-4bcd-a88a-abd12d61dcf2,70671353,3888d17b-094f-4fbe-b6e2-72de31e25b88,4451,BONUS,TRUE
81041e0f-71b9-4a19-a436-d9871372c64b,41082771,0562335a-25b5-4bfd-bc1e-f3fe8bd70cd0,4322,BONUS,FALSE
076d006a-9173-4cdb-b7a4-44e5a45a1ef8,42886784,0562335a-25b5-4bfd-bc1e-f3fe8bd70cd0,7145,BONUS,FALSE
8a0d0df5-0e62-4755-b821-d63cc04bfdaf,48819141,0562335a-25b5-4bfd-bc1e-f3fe8bd70cd0,7500,BONUS,FALSE
cb60e3e3-7ffb-4fb7-a96e-40b5f72d2931,58652359,0562335a-25b5-4bfd-bc1e-f3fe8bd70cd0,4637,SALARY,FALSE
d6a41263-624a-4dd6-9582-263a92b26bcc,82332118,d7d4f172-c018-4db3-8cb9-d08f12b25322,7548,REIMBURSEMENT,TRUE
bcaed398-d33b-449b-affe-33eac038923a,11053464,d7d4f172-c018-4db3-8cb9-d08f12b25322,6260,REIMBURSEMENT,TRUE
2d372caf-d432-41e9-9426-d26c5ea85d46,96571507,d7d4f172-c018-4db3-8cb9-d08f12b25322,8199,REIMBURSEMENT,FALSE
121461fa-a771-4d94-ba82-df653db2097b,51992402,8790b00f-e440-482a-b7fc-a3fb95c0d760,5362,BONUS,FALSE
964bd199-e561-4381-b822-b3e9216f72e5,32775315,8790b00f-e440-482a-b7fc-a3fb95c0d760,4050,OVERTIME,FALSE
195fbea0-b1c0-45b9-853c-abe755862a71,24855384,8790b00f-e440-482a-b7fc-a3fb95c0d760,5373,BONUS,TRUE
70a558d8-c8bf-4007-8502-0193457c9900,18807962,8790b00f-e440-482a-b7fc-a3fb95c0d760,5503,REIMBURSEMENT,FALSE
d691e659-815d-45e4-92d9-c43f17051bb1,25701012,7adc002c-5276-4ba7-b3ae-1a018d6abf0b,7300,BONUS,TRUE
eff145f1-e70c-42ff-b976-4a53ec5bf83a,69457202,7adc002c-5276-4ba7-b3ae-1a018d6abf0b,5691,BONUS,FALSE
5537872a-a91d-48d3-a402-e2620a626457,18689185,7adc002c-5276-4ba7-b3ae-1a018d6abf0b,3658,OVERTIME,FALSE
5b0a98c5-340b-44b1-855c-8958739cf153,20879791,7adc002c-5276-4ba7-b3ae-1a018d6abf0b,7361,SALARY,FALSE
27c87a05-2925-4515-983e-2e4634fb990f,74113210,7adc002c-5276-4ba7-b3ae-1a018d6abf0b,4201,SALARY,TRUE
39624af3-dda7-425c-a776-f19602e6f9cc,21070780,03f33031-d61c-4b55-babc-a46d94003bd0,1333,OVERTIME,TRUE
d8c93dbd-07fa-4995-89ef-80c066d6db17,26187022,03f33031-d61c-4b55-babc-a46d94003bd0,3573,REIMBURSEMENT,FALSE
2289cb20-cd27-48f4-a06e-538ec0c71f84,72154987,03f33031-d61c-4b55-babc-a46d94003bd0,2945,SALARY,TRUE
1ca8fc8f-af1b-490c-a6a3-e244865d2129,67425561,03f33031-d61c-4b55-babc-a46d94003bd0,3887,SALARY,TRUE
0bfbabb6-1612-4541-99b5-6cd255c51f8e,38392187,9798a296-e5d8-4480-94c2-d5681fdb0ac7,3092,BONUS,TRUE
cb547f5f-feb6-4777-97ad-ad88112381ec,89272670,3888d17b-094f-4fbe-b6e2-72de31e25b88,9881,BONUS,TRUE
70712c4b-abdd-4517-a6da-bdbac5aba1c8,24782074,3888d17b-094f-4fbe-b6e2-72de31e25b88,8561,SALARY,TRUE
7fdbe2d8-8eb4-44e0-8b2f-47bd5a1e3cff,40856618,3888d17b-094f-4fbe-b6e2-72de31e25b88,7030,OVERTIME,TRUE
328d79a8-5d8e-4f14-9501-a9964c9fd6d6,34892674,0562335a-25b5-4bfd-bc1e-f3fe8bd70cd0,7038,BONUS,FALSE
d1505349-2b0b-49df-bcba-7620bde5f640,71342667,0562335a-25b5-4bfd-bc1e-f3fe8bd70cd0,4019,REIMBURSEMENT,TRUE
5ecf86bd-2c93-465b-962d-647b24cc6831,85630240,d7d4f172-c018-4db3-8cb9-d08f12b25322,8648,SALARY,FALSE
6081ebc3-4a1c-421a-9f77-113b3fa11722,68151800,d7d4f172-c018-4db3-8cb9-d08f12b25322,4133,REIMBURSEMENT,FALSE
00003b06-e1d8-4122-9e7e-b1c5d0ad84aa,71970800,8790b00f-e440-482a-b7fc-a3fb95c0d760,7477,REIMBURSEMENT,FALSE
b68fb5cf-0085-46c8-98f0-49e93d4f75f9,32911573,8790b00f-e440-482a-b7fc-a3fb95c0d760,6293,BONUS,FALSE
dc99e022-bd00-411f-a400-d973dc95dedc,37837969,8790b00f-e440-482a-b7fc-a3fb95c0d760,9089,OVERTIME,TRUE
df957859-8efd-446c-a35a-e2cd96f8bc78,87038030,3888d17b-094f-4fbe-b6e2-72de31e25b88,9119,BONUS,TRUE
339d3c1f-2778-4c38-9728-c01f5247ced9,24920903,3888d17b-094f-4fbe-b6e2-72de31e25b88,6302,SALARY,TRUE
cfdea17a-00a0-4a38-88ea-d31bd413fbbd,95699167,3888d17b-094f-4fbe-b6e2-72de31e25b88,2564,SALARY,TRUE
67a67feb-2477-49ec-ab61-99fed43c9016,95610923,3888d17b-094f-4fbe-b6e2-72de31e25b88,5672,SALARY,TRUE
c6e6ef44-a957-4a27-8ae8-55d6d80966a1,61049842,0562335a-25b5-4bfd-bc1e-f3fe8bd70cd0,2554,OVERTIME,FALSE
6ac73a5e-30d6-4224-ba51-abf2fa19ca64,65201994,d7d4f172-c018-4db3-8cb9-d08f12b25322,1671,BONUS,FALSE
a0445840-8934-4fb3-9291-caa2ec19be2f,69215651,d7d4f172-c018-4db3-8cb9-d08f12b25322,4607,OVERTIME,TRUE
568e70fe-3ad3-473d-ac76-0b16f03716ba,74085881,d7d4f172-c018-4db3-8cb9-d08f12b25322,5996,OVERTIME,FALSE
484ef8a1-7487-4537-acf8-0d59393c0832,88380018,d7d4f172-c018-4db3-8cb9-d08f12b25322,7264,OVERTIME,TRUE
740e8e9a-ae8b-4f09-9d89-ca8f1340ac4f,82764945,8790b00f-e440-482a-b7fc-a3fb95c0d760,4151,BONUS,TRUE
4f87c72b-eb70-4a87-9630-ded18e544150,56425409,7adc002c-5276-4ba7-b3ae-1a018d6abf0b,8961,SALARY,FALSE
e1e39edf-8adb-45da-b2f5-2f333ae4badc,78992454,7adc002c-5276-4ba7-b3ae-1a018d6abf0b,6662,REIMBURSEMENT,TRUE
cdd9db87-acc9-48d3-810b-e34cbf0ae19b,36608442,03f33031-d61c-4b55-babc-a46d94003bd0,2228,SALARY,FALSE
008ebae6-5471-40ec-90cc-586a8d43de9d,72765848,03f33031-d61c-4b55-babc-a46d94003bd0,4251,SALARY,FALSE
dd2d5266-3eb4-4347-b7f0-ae080324834e,35268022,03f33031-d61c-4b55-babc-a46d94003bd0,9022,BONUS,TRUE
44e2439f-ffa3-450c-9f70-1152a855a98e,50204652,03f33031-d61c-4b55-babc-a46d94003bd0,4340,REIMBURSEMENT,TRUE
6f78a5d3-54f3-41c7-bbf9-1bff237b1f53,51251554,9798a296-e5d8-4480-94c2-d5681fdb0ac7,8524,SALARY,TRUE
c0be8b23-8886-4080-9a90-590df0a8491f,28938072,9798a296-e5d8-4480-94c2-d5681fdb0ac7,5659,BONUS,TRUE
51709f59-c7f2-4ff4-85d9-cbeeb53d39bc,61423360,9798a296-e5d8-4480-94c2-d5681fdb0ac7,4216,SALARY,FALSE
cfe4d411-a15c-46ec-bf6c-8e78f2eb3252,84482218,528e3da5-47d7-4f10-a4df-8bbfcd158329,5536,SALARY,FALSE
420d8035-7dc0-4bb6-b031-8316df5d748d,51965445,528e3da5-47d7-4f10-a4df-8bbfcd158329,9341,REIMBURSEMENT,FALSE
c4bc2b4c-e84b-434b-af0a-882e385a9686,94649183,528e3da5-47d7-4f10-a4df-8bbfcd158329,1867,REIMBURSEMENT,FALSE
9d24d2f1-37c1-484e-af4e-a14356bc3d14,86439376,528e3da5-47d7-4f10-a4df-8bbfcd158329,8363,REIMBURSEMENT,TRUE
914ce807-3854-45a6-a379-09a9f03d6f36,66435988,d6d1dfbf-1fef-477a-8943-844feddb183c,1180,SALARY,FALSE
670969ff-b926-47e9-8ff6-e5d0870b5ebc,84315283,d6d1dfbf-1fef-477a-8943-844feddb183c,4230,REIMBURSEMENT,FALSE
d65dcc0b-8ee8-4435-b7f9-cddf592d9ed3,32555741,b8a164a2-ff9c-499e-9181-c695ff50f5d1,6394,REIMBURSEMENT,FALSE
fb604e3f-6aa0-4d8a-9f6a-946180776d13,72689746,b8a164a2-ff9c-499e-9181-c695ff50f5d1,6523,SALARY,FALSE
93aa2693-6f90-45ad-a5df-3da2cd875982,28365727,b8a164a2-ff9c-499e-9181-c695ff50f5d1,4061,BONUS,FALSE
